Date,Open,High,Low,Close,Adj Close,Volume
2011-07-20,195.898788,197.0168,190.773758,191.713684,186.174194,9583774
2011-07-21,192.515076,194.899506,190.506622,193.326385,187.740295,6784341
2011-07-22,195.305161,198.866959,193.999161,197.274033,191.573868,10848728
2011-07-25,196.690292,200.232315,195.324951,199.143982,193.389786,6866089
2011-07-26,199.440796,200.469757,191.080475,192.544769,186.981277,9788931
2011-07-27,192.930634,193.494583,187.647293,189.507339,184.031586,8775628
2011-07-28,188.35965,191.149734,187.083344,188.122208,182.686493,8238114
2011-07-29,187.766022,189.151169,186.004913,187.607712,182.186874,6880178
2011-08-01,188.973068,191.337708,188.112305,190.259277,184.76181,5798914
2011-08-02,188.982971,190.536301,187.983688,189.250107,183.781799,8020515
2011-08-03,186.994293,186.994293,182.304596,183.660065,178.353287,9026071
2011-08-04,182.581635,183.7491,180.137848,180.850204,175.624619,18964954
2011-08-05,173.934372,176.50679,172.153488,176.031876,170.945511,12329189
2011-08-08,172.361252,172.54924,163.001648,163.783264,159.050812,15712513
2011-08-09,156.916916,162.457474,155.145905,157.12468,152.584625,25192785
2011-08-10,163.150055,168.077209,161.468094,167.048233,162.221436,15591080
2011-08-11,164.040497,170.758438,161.66597,167.998047,163.143799,19839717
2011-08-12,168.383911,168.383911,156.936691,158.302048,153.727982,26623265
2011-08-16,160.696365,162.239822,157.322556,158.608765,154.025833,11608592
2011-08-17,158.104172,158.331726,152.781265,154.116943,149.663803,12842158
2011-08-18,155.670273,155.789001,147.99263,148.813828,144.513916,12730058
2011-08-19,145.885239,146.389816,138.939728,140.958084,136.885147,28247800
2011-08-22,141.571503,146.84494,138.514297,145.83577,141.621902,22426448
2011-08-23,145.440002,147.794754,141.482452,143.975723,139.815598,18259149
2011-08-24,143.856995,145.796188,137.534805,138.662704,134.656097,18160077
2011-08-25,140.700836,142.828033,139.543259,141.334045,137.250244,17495480
2011-08-26,141.502243,144.915634,137.247879,138.217484,134.22374,15389329
2011-08-29,140.888824,145.717041,140.493073,144.579239,140.401672,17960125
2011-08-30,147.517731,148.091568,143.827301,146.884521,142.64035,16232188
2011-09-02,149.991196,151.039948,146.82515,149.348099,145.032745,19816233
2011-09-05,148.012421,150.189072,146.686646,149.041382,144.734894,10451048
2011-09-06,148.051987,153.078079,148.051987,151.534637,147.156128,19074648
2011-09-07,152.613068,154.473114,149.22937,152.187637,147.790237,14902265
2011-09-08,153.18692,156.916916,152.167847,156.451889,151.931274,13366123
2011-09-09,156.600311,156.600311,150.485886,151.356552,146.983154,10160626
2011-09-12,144.401154,147.616669,141.977158,144.796906,140.613037,11310876
2011-09-13,145.736832,146.627274,136.090302,138.118546,134.12767,16215981
2011-09-14,139.503677,142.125565,138.514297,140.987762,136.913971,11644242
2011-09-15,141.482452,150.7827,140.047852,149.595444,145.272934,13412005
2011-09-16,152.217316,161.764908,150.7827,160.132416,155.505447,33598796
2011-09-19,158.302048,162.952179,156.125397,159.984009,155.361313,16555452
2011-09-20,159.736664,165.029892,159.736664,164.436249,159.684921,14652145
2011-09-21,163.248993,165.12883,161.764908,163.100586,158.387863,11410808
2011-09-22,158.994629,159.835602,151.969971,153.00882,148.587677,11588731
2011-09-23,148.902863,150.189072,144.450623,145.291595,141.093445,21565164
2011-09-26,145.934708,146.924088,140.740417,145.192657,140.99736,9238603
2011-09-27,149.743851,155.333893,149.001801,154.097153,149.644577,11703282
2011-09-28,155.234955,158.005234,151.574219,154.393967,149.932816,13007360
2011-09-29,151.871033,161.121811,149.595444,159.192505,154.592682,20271766
2011-09-30,158.598862,161.17128,153.602463,154.393967,149.932816,12077181
2011-10-03,152.365723,155.729645,150.733231,151.969971,147.578857,7956053
2011-10-04,150.584824,150.980576,143.213882,145.143188,140.949326,17778524
2011-10-05,146.627274,150.238541,145.093719,145.83577,141.621902,8976242
2011-10-07,151.425812,158.648331,151.425812,157.461075,152.911301,15888950
2011-10-10,157.312668,170.619934,157.21373,168.937973,164.05658,20441091
2011-10-11,170.867279,176.061569,169.531601,174.874298,169.821365,23070737
2011-10-12,174.132263,187.983688,168.839035,178.831848,173.664581,27429984
2011-10-13,181.45372,184.224014,172.895523,173.983856,168.95665,18865685
2011-10-14,172.153488,179.326538,171.906128,178.139282,172.99202,15041251
2011-10-17,181.057968,189.170959,181.057968,186.103851,180.72644,24399749
2011-10-18,182.245239,182.69046,175.913162,179.326538,174.144974,15186937
2011-10-19,181.948425,186.252258,181.948425,184.966049,179.621521,12285365
2011-10-20,180.513809,182.542053,178.831848,181.156906,175.922455,13764843
2011-10-21,182.838867,183.630386,175.27005,176.259445,171.166504,12452690
2011-10-24,180.711685,185.460754,180.711685,184.174545,178.85289,13060616
2011-10-25,186.004913,191.34761,182.838867,189.764587,184.281403,16613851
2011-10-28,195.651443,205.792664,195.156754,204.605408,198.69342,18062425
2011-10-31,203.319199,203.319199,195.651443,196.344009,190.670731,13437473
2011-11-01,193.029572,200.301559,189.764587,191.397079,185.866745,20701234
2011-11-02,188.280502,194.810455,186.103851,190.061401,184.569641,23264805
2011-11-03,188.973068,190.209808,183.432495,186.697479,181.302933,22020039
2011-11-04,191.446548,191.644424,183.778793,186.103851,180.72644,18172797
2011-11-08,187.488998,188.676254,183.284088,187.686874,182.263733,12369112
2011-11-09,189.368835,189.912994,181.849487,182.789398,177.507767,14049057
2011-11-11,182.096832,186.15332,178.584503,179.524414,174.337128,18714170
2011-11-14,182.096832,183.531448,174.28067,175.913162,170.830231,15936797
2011-11-15,171.906128,182.542053,170.07576,179.326538,174.144974,22496796
2011-11-16,180.068588,181.849487,175.863693,180.365402,175.153809,16710245
2011-11-17,180.068588,181.057968,171.955597,173.291275,168.284088,12718626
2011-11-18,170.174713,170.174713,165.178299,168.492752,163.624222,13024356
2011-11-21,167.453888,167.453888,158.450455,159.835602,155.217209,13593370
2011-11-22,161.270218,173.340744,161.270218,170.619934,165.689941,23977749
2011-11-23,168.195923,169.333725,163.793152,166.563446,161.750656,14250198
2011-11-24,165.12883,173.093399,162.408005,171.213562,166.266418,19639212
2011-11-25,167.750702,177.891937,167.750702,170.026291,165.113464,20140276
2011-11-28,172.648178,181.008499,172.005066,179.920181,174.721451,15485331
2011-11-29,178.930786,179.870712,173.835434,175.566864,170.493927,13421718
2011-11-30,172.648178,174.528015,167.750702,170.966217,166.026199,15219712
2011-12-01,179.079193,183.481979,178.980255,181.057968,175.82637,16657469
2011-12-02,180.068588,190.704498,179.821243,189.863525,184.377502,15915130
2011-12-05,188.824661,192.534866,187.192169,189.566711,184.089249,11551076
2011-12-07,188.973068,193.672668,187.983688,189.368835,183.897095,12558395
2011-12-08,188.231033,189.467773,183.877731,186.549072,181.158813,12275776
2011-12-09,181.750549,183.729324,178.188751,181.057968,175.82637,15030855
2011-12-12,185.064987,185.807037,174.330139,175.467926,170.397858,14557815
2011-12-13,172.648178,180.414871,172.400833,177.00148,171.8871,14435173
2011-12-14,174.973236,179.771774,174.330139,175.220581,170.157654,14651520
2011-12-15,173.142868,174.132263,165.722458,170.81781,165.882095,18271794
2011-12-16,173.53862,177.842468,168.492752,170.570465,165.641907,16090287
2011-12-19,170.174713,178.386627,167.453888,177.891937,172.751816,20733578
2011-12-20,178.089813,178.831848,172.005066,173.04393,168.0439,14724475
2011-12-21,177.842468,179.96965,172.846054,175.121643,170.061569,21303228
2011-12-22,173.142868,182.492584,171.658783,181.651611,176.402878,12456091
2011-12-23,182.937805,185.361816,180.761154,182.987274,177.699921,10706784
2011-12-26,184.026138,186.64801,183.135681,184.768173,179.429367,7173974
2011-12-27,184.026138,184.42189,178.930786,180.167526,174.961655,6266197
2011-12-28,179.079193,181.552673,176.952011,178.287689,173.136139,8871334
2011-12-29,176.50679,180.563278,176.209976,177.248825,172.127289,10089218
2011-12-30,178.584503,181.849487,174.923767,176.803604,171.694931,9387655
2012-01-02,179.029724,183.086212,176.902542,181.997894,176.739136,10175802
2012-01-03,184.273483,192.732742,184.224014,191.891769,186.347137,15868503
2012-01-04,191.792831,200.351028,190.951843,199.064835,193.312943,22752471
2012-01-05,198.81749,203.566544,198.075439,199.955276,194.177643,21640778
2012-01-06,197.877563,202.824509,196.393478,201.439362,195.618866,13553191
2012-01-09,199.707932,200.548904,196.096664,198.471191,192.736435,11603434
2012-01-10,198.866959,204.259109,198.866959,202.923447,197.060043,11914873
2012-01-11,204.011765,205.100098,199.608994,202.725571,196.867889,15624783
2012-01-12,200.845734,207.276749,200.400497,204.011765,198.116928,12188062
2012-01-13,207.919846,210.937485,204.308578,206.584183,200.615021,19211059
2012-01-16,203.813889,212.322632,201.785645,211.481644,205.370972,21707417
2012-01-17,215.686539,219.050461,213.856171,215.092911,208.877884,24063235
2012-01-18,215.043442,217.615845,210.393326,211.580582,205.467056,24532641
2012-01-19,214.697159,217.912674,214.103531,216.131775,209.886734,14566560
2012-01-20,217.566376,218.951523,213.312012,216.774872,210.511246,10653576
2012-01-23,218.555771,220.880829,215.290787,216.774872,210.511246,9225387
2012-01-24,218.654709,222.117569,214.202469,219.594635,213.249542,13943106
2012-01-25,220.633484,231.863037,220.33667,228.499115,221.896729,22641750
2012-01-27,232.110382,238.838226,230.131607,237.304672,230.447845,26387260
2012-01-30,235.67218,236.16687,228.944336,231.417816,224.731094,17473960
2012-01-31,232.605072,242.944183,232.605072,241.163284,234.194977,13113944
2012-02-01,241.262222,249.127853,240.817001,245.763931,238.662704,20475253
2012-02-02,249.820419,250.018311,242.350555,243.834625,236.789124,17569303
2012-02-03,244.626144,247.346954,238.096176,245.021896,237.942078,14121308
2012-02-06,247.841644,250.315125,243.043121,249.078384,241.881363,11866463
2012-02-07,252.046555,252.046555,245.467117,247.693237,240.536224,12778968
2012-02-08,249.226791,250.710876,242.944183,247.940582,240.776428,10246037
2012-02-09,246.55545,256.103027,245.961807,254.569489,247.213821,16813705
2012-02-10,253.975861,259.120667,252.788589,254.618958,247.261856,15829072
2012-02-13,254.569489,258.032349,251.057159,255.558868,248.174606,10942166
2012-02-14,256.696686,269.806061,256.201965,265.106476,257.44632,21793874
2012-02-15,275.742401,289.593811,275.049805,284.795288,276.566223,37216737
2012-02-16,279.996765,281.282959,271.389069,272.972107,265.084686,22926916
2012-02-17,278.413727,280.491455,268.272522,271.042786,263.21109,17046866
2012-02-21,272.279541,273.071045,266.689484,268.420929,260.664978,18509808
2012-02-22,269.113495,273.071045,263.078217,265.601166,257.926758,19514897
2012-02-23,265.155945,270.84491,262.880341,265.601166,257.926758,17424076
2012-02-24,267.134705,268.86615,260.40686,262.632996,255.044296,9397628
2012-02-27,265.057007,265.057007,252.640182,257.191376,249.759933,13464090
2012-02-28,259.664825,272.526886,259.219604,270.449158,262.634613,14977178
2012-02-29,273.071045,275.841339,264.463379,268.074646,260.328735,13142282
2012-03-01,267.035767,270.993317,262.583527,264.364441,256.725739,10340977
2012-03-02,266.640015,269.113495,261.841492,264.809662,257.158081,11080128
2012-03-05,264.166534,272.675293,263.4245,271.240662,263.40329,13871949
2012-03-06,271.191193,276.039215,261.198395,264.166534,256.533569,11683494
2012-03-07,262.187775,266.936829,259.615356,265.106476,257.44632,8605146
2012-03-09,269.36084,278.957886,269.36084,277.671692,269.648499,12104133
2012-03-12,279.996765,283.855377,274.109894,281.184021,273.059296,12373643
2012-03-13,283.113312,284.547943,279.353638,279.996765,271.906372,9553515
2012-03-14,283.459625,288.901245,282.816498,286.922455,278.631958,10136227
2012-03-15,286.872986,291.028442,281.678711,287.367706,279.064301,9871044
2012-03-16,285.438385,294.689178,279.650482,283.657501,275.461334,16463280
2012-03-19,284.498474,289.395935,278.364258,280.441986,272.338745,9453260
2012-03-20,280.689331,282.915436,266.788422,268.519867,260.761108,18382920
2012-03-21,268.965088,274.505646,261.297333,273.169983,265.276825,23277086
2012-03-22,271.438538,279.403137,265.155945,267.233643,259.512024,14674460
2012-03-23,269.113495,272.675293,264.809662,269.806061,262.010101,12244453
2012-03-26,269.806061,269.806061,263.473969,265.551697,257.878662,10809962
2012-03-27,270.003937,272.576355,262.979279,269.904999,262.106201,11072644
2012-03-28,269.014557,269.756592,265.650635,268.272522,260.520905,7597363
2012-03-29,265.996918,271.092255,264.364441,269.064026,261.289551,9912451
2012-03-30,272.081665,273.664673,270.003937,272.32901,264.460175,6411121
2012-04-02,276.929657,277.028595,272.774231,273.862549,265.949402,8010959
2012-04-03,275.544495,279.007355,272.378479,278.26532,270.224976,8305886
2012-04-04,277.028595,278.809479,274.357239,275.593964,267.630768,4834356
2012-04-09,274.060425,275.890808,270.795441,272.675293,264.796448,3980653
2012-04-10,273.169983,281.678711,272.576355,280.7388,272.626984,8246056
2012-04-11,278.166382,283.410156,277.721161,280.046234,271.954407,9951166
2012-04-12,282.22287,284.646881,280.986145,283.162781,274.980896,5723171
2012-04-13,284.943695,291.473663,283.954315,286.229889,277.959381,7798081
2012-04-16,286.67511,298.696198,283.805908,297.508911,288.912476,12367613
2012-04-17,300.773895,301.713806,293.501892,298.152008,289.537018,14091462
2012-04-18,300.279205,307.94696,299.784515,306.462891,297.607788,17069529
2012-04-19,308.045898,316.900909,306.314484,315.862061,306.735382,15746331
2012-04-20,314.328522,317.34613,309.183685,313.289642,304.237274,9064027
2012-04-23,313.141235,316.505157,305.374542,306.462891,297.607788,7917321
2012-04-24,306.215546,310.915131,305.770294,308.540588,299.625427,6222982
2012-04-25,309.529968,312.102386,305.96817,310.618317,301.643097,8708476
2012-04-26,312.547607,312.547607,307.056519,308.787933,299.865631,6841205
2012-04-27,309.480499,310.370972,304.434631,309.332092,300.394073,5664196
2012-04-30,306.710236,314.130646,306.660767,313.190704,304.141174,4698115
2012-05-02,309.628906,309.628906,300.427612,301.268585,292.563538,10281065
2012-05-03,300.922302,301.763275,296.222717,297.756256,289.152679,10155565
2012-05-04,295.332275,300.477081,292.166229,298.59726,289.969421,11727629
2012-05-07,294.738647,306.710236,288.456024,305.127197,296.310669,13212481
2012-05-08,304.731445,306.265015,291.869415,293.254547,284.781097,10848195
2012-05-09,288.851776,294.144989,286.328827,289.742218,281.370209,11324380
2012-05-10,290.929504,293.996582,284.053253,286.130951,277.863281,6723272
2012-05-11,284.993164,298.696198,284.993164,294.342865,285.837921,8032875
2012-05-14,295.826965,297.459442,282.618622,287.516113,279.208466,7124356
2012-05-15,284.943695,289.395935,281.629242,287.268768,278.968231,9218412
2012-05-16,273.961487,274.109894,264.9086,266.145325,258.455139,23292626
2012-05-17,265.749573,272.972107,260.852112,268.272522,260.520905,13815822
2012-05-18,262.187775,263.86972,253.283279,257.141907,249.711884,12727154
2012-05-21,257.438721,261.44574,255.360992,259.071198,251.585434,7933464
2012-05-22,264.067596,266.788422,260.604767,262.286713,254.708038,8598735
2012-05-23,259.318542,262.632996,256.746155,258.675446,251.201141,7857292
2012-05-24,260.011108,265.205414,254.173737,264.166534,256.533569,8885965
2012-05-25,262.92981,268.915619,259.565887,266.194794,258.503174,5253962
2012-05-28,267.827271,274.703522,265.205414,273.664673,265.757263,8186826
2012-05-29,277.919037,280.095703,270.152344,272.8237,264.940582,12691931
2012-05-30,256.251434,257.042969,238.986633,240.470718,233.5224,40931062
2012-05-31,235.375366,236.562622,227.856018,230.527359,223.866348,37837266
2012-06-01,232.506134,233.495529,220.188263,222.167038,215.747604,24109675
2012-06-04,218.011612,227.954956,214.944504,226.421402,219.879044,18637993
2012-06-05,225.778305,226.916092,218.704178,219.297806,212.961273,15562153
2012-06-06,220.781891,233.891281,220.781891,231.912506,225.211487,27016727
2012-06-07,233.050308,236.364746,229.587448,233.94075,227.181107,13735046
2012-06-08,231.516754,237.40361,230.428421,236.661575,229.823334,10482024
2012-06-11,238.442459,241.36116,231.121002,233.000839,226.268372,9973988
2012-06-12,230.230545,241.212753,230.082138,240.371765,233.426331,13088053
2012-06-13,241.410629,241.410629,233.742874,234.880676,228.093887,9961504
2012-06-14,235.474304,236.90892,223.205887,224.29422,217.813324,12796631
2012-06-15,225.679367,238.887695,225.679367,237.749893,230.880203,16572219
2012-06-18,240.421234,245.368179,231.764099,235.424835,228.62233,18359404
2012-06-19,236.463684,240.025482,233.742874,235.622711,228.814484,10551632
2012-06-20,238.442459,244.774551,237.453079,243.339935,236.308716,13310576
2012-06-21,242.350555,247.149078,240.074951,245.566055,238.47052,11344719
2012-06-22,242.251602,248.534225,239.728668,244.477737,237.413651,12999744
2012-06-25,245.763931,249.226791,242.400024,243.58728,236.54892,11474845
2012-06-26,242.894714,246.159698,241.509567,244.08197,237.029312,4864293
2012-06-27,245.368179,246.505981,235.721649,236.661575,229.823334,9351574
2012-06-28,236.265808,239.431854,230.280014,237.799362,230.928253,14884028
2012-06-29,240.421234,243.636749,237.947769,239.877075,232.945923,13286035
2012-07-02,237.205734,239.877075,235.029083,235.424835,228.62233,9325132
2012-07-03,237.799362,238.838226,232.605072,235.029083,228.238007,9242399
2012-07-04,235.622711,238.689819,233.050308,233.693405,226.940933,10654075
2012-07-05,233.693405,238.096176,232.060913,237.453079,230.591965,11523077
2012-07-06,238.442459,241.113815,234.880676,238.096176,231.216476,12442040
2012-07-09,235.67218,240.718063,235.67218,238.294052,231.408646,10330684
2012-07-10,239.877075,245.763931,239.283447,243.884094,236.837143,12579287
2012-07-11,241.707443,243.686218,237.255203,238.887695,231.985123,8793244
2012-07-12,237.947769,238.244583,233.297653,234.287033,227.517395,9513820
2012-07-13,233.495529,235.968994,231.764099,233.44606,226.700714,8303185
2012-07-16,234.979614,235.771118,226.174057,226.817154,220.263367,8741929
2012-07-17,229.439041,229.884262,222.859604,223.502716,217.044678,12015166
2012-07-18,221.375519,221.523941,216.082306,219.248337,216.751236,11897419
2012-07-19,222.117569,224.096344,221.424988,222.414383,219.881226,6677436
2012-07-20,221.622879,223.05748,219.693573,221.029236,218.511856,3940979
2012-07-23,218.555771,218.654709,212.718384,213.757233,211.322693,5761220
2012-07-24,214.202469,215.488663,211.085892,213.559357,211.127045,7368372
2012-07-25,211.432175,212.91626,208.859772,210.739609,208.339417,6799635
2012-07-26,209.849152,211.036423,200.895203,202.923447,200.612274,14572162
2012-07-27,208.266144,213.114136,206.979935,210.591202,208.192703,11852257
2012-07-30,214.103531,220.435608,213.064667,219.347275,216.849045,9094027
2012-07-31,219.644104,224.591034,214.845566,223.848999,221.2995,11297966
2012-08-01,222.167038,227.26239,220.83136,224.937317,222.375427,10425962
2012-08-02,223.700592,224.591034,219.248337,220.33667,217.827179,5808700
2012-08-03,218.654709,219.644104,213.856171,218.60524,216.115463,7327872
2012-08-06,224.096344,227.509735,223.700592,226.619278,224.038239,7596745
2012-08-07,228.894867,236.958389,228.647522,236.265808,233.57489,12277598
2012-08-08,237.601486,243.191528,237.156265,238.937164,236.215836,15104047
2012-08-09,239.827606,243.389404,229.191696,236.760513,234.06395,29687040
2012-08-10,233.792343,234.385971,228.301239,229.48851,226.874786,11210638
2012-08-13,228.647522,229.043274,221.32605,225.827774,223.255737,9158452
2012-08-14,225.085724,233.396591,225.085724,232.506134,229.858032,8542236
2012-08-16,232.555603,237.205734,229.735855,232.95137,230.298218,12083860
2012-08-17,234.188095,240.718063,234.039688,237.650955,234.944275,12816446
2012-08-21,238.541397,244.626144,238.541397,243.58728,240.812973,9961580
2012-08-22,242.053726,247.248016,241.410629,245.467117,242.671402,8780180
2012-08-23,244.873489,245.664993,241.014877,242.696838,239.932678,10646487
2012-08-24,240.421234,245.8134,238.838226,243.438873,240.66626,8630281
2012-08-27,243.290466,244.08197,237.650955,238.491928,235.775665,6697001
2012-08-28,236.859451,237.848831,232.654541,234.781738,232.107727,7092818
2012-08-29,234.484909,234.484909,229.636917,230.923111,228.293045,6451372
2012-08-30,228.696991,236.661575,227.361328,234.237564,231.569748,8955071
2012-08-31,234.089157,235.67218,228.202301,231.813568,229.17337,6881868
2012-09-03,233.693405,236.859451,226.223526,228.449646,225.847763,8998041
2012-09-04,228.350708,233.000839,227.707611,232.357727,229.711319,6006269
2012-09-05,229.933731,232.70401,225.184662,226.272995,223.695892,6181538
2012-09-06,224.393158,232.308258,222.661728,230.576828,227.950714,9322795
2012-09-07,236.958389,241.559036,236.018463,240.718063,237.97644,13411363
2012-09-10,242.5979,247.198547,240.025482,246.258636,243.453903,8956200
2012-09-11,243.389404,248.237411,243.09259,247.149078,244.334213,8887159
2012-09-12,248.336349,261.495209,248.28688,260.45636,257.489929,14929009
2012-09-13,261.594147,261.643616,254.866302,256.647217,253.724152,8498861
2012-09-14,262.187775,269.113495,260.307922,267.431519,264.38562,14965006
2012-09-17,273.367859,286.229889,271.784821,274.901398,271.770447,22424239
2012-09-18,272.378479,275.495026,269.657654,270.597565,267.515625,11982766
2012-09-20,266.145325,275.495026,264.9086,268.717743,265.657196,12655817
2012-09-21,269.608185,274.258301,268.025177,272.526886,269.423004,14142394
2012-09-24,271.883789,276.929657,269.410309,270.795441,267.711243,11404905
2012-09-25,271.290131,272.972107,263.671844,266.046387,263.016296,6942239
2012-09-26,263.86972,265.601166,259.615356,260.307922,257.34317,6749862
2012-09-27,261.44574,264.364441,255.855698,257.042969,254.115417,10587573
2012-09-28,261.396271,269.113495,260.357391,264.710724,261.695831,11663992
2012-10-01,265.155945,273.268921,265.155945,271.784821,268.689392,9521185
2012-10-03,272.081665,273.071045,267.332581,270.597565,267.515625,9234921
2012-10-04,272.32901,276.039215,270.251282,271.389069,268.298126,7662621
2012-10-05,273.565735,279.502075,217.121155,277.572754,274.411377,17278699
2012-10-08,278.463196,280.689331,268.124115,269.558716,266.488617,7672267
2012-10-09,272.279541,275.29715,263.276093,266.837891,263.798767,7948882
2012-10-10,264.265503,270.102875,263.770782,264.611786,261.598053,7446704
2012-10-11,265.848511,271.982727,262.385651,270.894379,267.809052,7936504
2012-10-12,270.894379,271.438538,267.035767,268.37146,265.31488,7601135
2012-10-15,267.777802,268.37146,263.375031,266.541077,263.505341,4803032
2012-10-16,262.187775,263.127686,258.428101,259.516418,256.560699,9626107
2012-10-17,262.187775,264.859131,258.230225,262.088837,259.103821,7653892
2012-10-18,263.177155,268.915619,263.177155,267.38205,264.336731,6699061
2012-10-19,267.134705,270.498627,263.721313,266.145325,263.114075,3971067
2012-10-22,264.661255,265.848511,261.792023,264.216003,261.206757,4518858
2012-10-23,263.177155,264.314972,260.307922,261.792023,258.810394,3154106
2012-10-25,261.792023,262.731934,257.48819,258.47757,255.533691,7612764
2012-10-29,259.318542,261.544678,251.50238,254.02533,251.132141,4740882
2012-10-30,254.421082,255.014709,242.400024,245.021896,242.231247,9663502
2012-10-31,245.368179,252.590714,245.120834,252.046555,249.175903,9220851
2012-11-01,254.272675,266.689484,254.272675,264.611786,261.598053,10581994
2012-11-02,269.113495,269.113495,262.286713,267.184174,264.141113,11189638
2012-11-05,267.134705,271.784821,263.721313,266.936829,263.896606,7893034
2012-11-06,266.145325,269.558716,262.286713,264.117065,261.108948,9670450
2012-11-07,263.968658,270.449158,263.721313,266.491608,263.456451,9780477
2012-11-08,264.661255,282.470215,262.484589,280.936676,277.737,24674466
2012-11-09,280.986145,281.579773,276.138153,277.622223,274.460266,7264686
2012-11-12,275.989746,280.887207,275.148743,277.77063,274.606995,7007130
2012-11-15,270.102875,271.883789,266.936829,269.36084,266.292999,13209072
2012-11-16,270.102875,271.389069,260.208984,262.187775,259.20163,7400661
2012-11-19,262.43512,264.314972,259.219604,261.297333,258.32132,6687932
2012-11-20,265.205414,267.480988,258.922791,263.276093,260.277527,6937720
2012-11-21,264.067596,265.155945,261.198395,262.682465,259.690674,5341383
2012-11-22,261.44574,265.551697,254.668427,256.004089,253.088364,7592394
2012-11-23,253.283279,259.071198,253.283279,257.735535,254.800095,8584881
2012-11-26,259.219604,264.364441,258.97226,260.40686,257.44101,7711505
2012-11-27,261.544678,265.057007,260.95105,263.820251,260.815491,8565140
2012-11-29,265.155945,276.731781,264.760193,275.495026,272.3573,20224810
2012-11-30,275.049805,280.986145,269.064026,270.548096,267.466736,71756552
2012-12-03,270.102875,273.862549,268.223053,269.212433,266.146301,9740016
2012-12-04,270.35022,272.477417,266.442139,268.668274,265.608307,6787421
2012-12-05,269.212433,276.039215,269.212433,272.032196,268.933899,10690761
2012-12-06,274.357239,278.957886,270.943848,277.869568,274.704803,10675043
2012-12-07,278.314789,284.449005,276.088684,278.908417,275.731812,12945998
2012-12-10,280.343048,283.113312,275.049805,276.979126,273.824524,9616075
2012-12-11,278.166382,279.848358,270.300751,275.148743,272.014984,9112658
2012-12-12,276.039215,277.77063,271.982727,273.565735,270.450012,7716295
2012-12-13,279.205231,287.268768,278.364258,284.844757,281.600555,19676825
2012-12-14,284.449005,291.077911,281.629242,289.000183,285.708649,12382276
2012-12-17,289.791687,292.660919,288.010803,290.929504,287.616028,8384957
2012-12-18,293.650299,297.261566,290.880005,295.183868,291.821899,14616479
2012-12-19,296.816345,305.325073,296.321655,304.4841,301.016235,11758081
2012-12-20,304.533569,305.918701,299.289825,301.664337,298.228577,8167302
2012-12-21,297.360504,299.932922,294.441803,296.222717,292.848907,5492708
2012-12-24,298.201477,307.105988,293.947113,303.692596,300.233704,9931563
2012-12-26,302.159027,305.176666,300.52655,302.851624,299.402344,4879983
2012-12-27,303.742065,310.667786,301.713806,305.918701,302.434479,13238093
2012-12-28,307.402802,309.084747,304.929321,306.759705,303.26593,7661891
2012-12-31,306.215546,310.46991,306.215546,309.332092,305.809021,3575899
2013-01-01,312.646545,314.92215,311.162476,313.38858,309.819305,3980484
2013-01-02,315.120026,317.544037,312.89389,314.625336,311.041962,6929285
2013-01-03,316.604095,318.335541,313.784363,314.724274,311.139771,6165017
2013-01-04,315.120026,315.120026,309.876282,312.052917,308.49884,8965650
2013-01-07,314.42746,315.218964,309.282623,309.925751,306.395905,4943021
2013-01-08,310.667786,312.992828,309.826782,310.816193,307.276215,7304340
2013-01-09,315.614716,326.844269,315.565247,323.876099,320.187378,16678960
2013-01-10,327.982056,333.819458,327.141083,330.158722,326.398407,12753232
2013-01-11,331.296509,332.582703,323.33194,326.893738,323.170624,7367759
2013-01-14,327.734711,329.416687,323.381409,324.222382,320.529694,7210052
2013-01-15,326.399048,330.109253,324.420258,328.031525,324.295441,6790183
2013-01-16,326.003296,326.399048,315.120026,316.653564,313.047089,12745712
2013-01-17,320.660583,327.734711,320.660583,325.459137,321.75238,10058966
2013-01-18,326.596924,328.872528,322.540436,325.063385,321.361145,5015295
2013-01-21,325.607544,326.497986,318.830231,319.819611,316.177063,3909899
2013-01-22,320.017487,321.105804,311.953979,315.169495,311.579895,6102524
2013-01-23,313.635925,315.317902,306.809174,309.727844,306.200256,7285144
2013-01-24,283.657501,292.858795,278.809479,290.335846,287.029114,36895208
2013-01-25,291.770477,301.664337,287.070862,297.805725,294.413879,15546885
2013-01-28,297.805725,306.908112,297.162628,305.275604,301.798706,10711327
2013-01-29,302.752686,312.547607,299.784515,301.02124,297.592804,13434477
2013-01-30,299.883453,300.773895,294.985992,296.024841,292.65332,8020234
2013-01-31,294.194458,296.618469,291.869415,294.837585,291.479584,7071041
2013-02-01,294.639679,297.311035,265.40329,278.661072,275.487305,17259036
2013-02-04,289.940094,293.749237,286.328827,288.901245,285.61087,11186459
2013-02-05,285.933075,288.258148,281.975525,284.152191,280.915894,6279891
2013-02-06,286.724579,287.16983,281.035614,283.162781,279.937744,6908199
2013-02-07,282.371277,287.713989,282.272339,285.537323,282.285248,5762713
2013-02-08,288.901245,292.067291,281.678711,282.371277,279.155243,10002314
2013-02-11,286.922455,289.198059,285.438385,287.812927,284.534943,5212706
2013-02-12,291.12738,296.667938,288.357086,295.381744,292.017548,6687500
2013-02-13,305.770294,308.688995,299.883453,301.466461,298.032959,9919800
2013-02-14,301.763275,302.752686,291.62207,294.046051,290.697052,7547699
2013-02-15,284.993164,302.653748,284.943695,301.219116,297.788422,12615814
